,currentTF,targetGene,info,sources,numSources,region,TFEntrezId,targetGeneEntrezId,CombinedEntrezName,chromosome,start,end,regulatoryRegion,new_start,new_end,tfAndChrom,targetGeneModule,entrezID,bodyRegion,disease,targetGeneSimplePositivePhenotypes,targetGeneMoreInfoPosPhenotypes,numOfPositivePhenotypesVec,powerUsed,targetGeneModuleSimplePosPhenotypes,moreInfoOnModulePosPhenotypes
183,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92521408,92527467,enhancer,92511408.0,92537467.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
184,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92323191,92326891,enhancer,92313191.0,92336891.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
185,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92280005,92283562,enhancer,92270005.0,92293562.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
186,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92535669,92536415,enhancer,92525669.0,92546415.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
187,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92528261,92530931,enhancer,92518261.0,92540931.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
188,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92473390,92476175,enhancer,92463390.0,92486175.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
189,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92478603,92500931,enhancer,92468603.0,92510931.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
190,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92504154,92520687,enhancer,92494154.0,92530687.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
191,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92590977,92597873,enhancer,92580977.0,92607873.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
192,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92417595,92443865,enhancer,92407595.0,92453865.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
193,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92638204,92657741,enhancer,92628204.0,92667741.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
194,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92455350,92471721,enhancer,92445350.0,92481721.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
195,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92546266,92563989,enhancer,92536266.0,92573989.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
196,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92568629,92580643,enhancer,92558629.0,92590643.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
197,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92583769,92590080,enhancer,92573769.0,92600080.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
198,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92414419,92416633,enhancer,92404419.0,92426633.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
199,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92245429,92257160,enhancer,92235429.0,92267160.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
200,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92598877,92606638,enhancer,92588877.0,92616638.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
201,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92333719,92335467,enhancer,92323719.0,92345467.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
202,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92449135,92454506,enhancer,92439135.0,92464506.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
203,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92387611,92413323,enhancer,92377611.0,92423323.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
204,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92234474,92243643,enhancer,92224474.0,92253643.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
205,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92445462,92448375,enhancer,92435462.0,92458375.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
206,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92609314,92629376,enhancer,92599314.0,92639376.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
207,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92206274,92210473,enhancer,92196274.0,92220473.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
208,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92564931,92567621,enhancer,92554931.0,92577621.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
209,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92231258,92233582,enhancer,92221258.0,92243582.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
210,TP63,SLCO3A1,GENIE3 (Rank: 3271; Weight: 0.0177) || TReNA Ensemble Solver: (pearsonCoeff: -0.556; rfScore: 0.628; betaRidge: -0.058; spearmanCoeff: -0.454; xgboost: 0.12),Genie3 || TReNa,2,MiniFinalDemo_LTL1,8626,28232,8626 || 28232,chr15,92221678,92225700,enhancer,92211678.0,92235700.0,chr15_8626,blue,28232,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.517),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
211,TP73,PRSS8,GENIE3 (Rank: 742; Weight: 0.0476) || TReNA Ensemble Solver: (pearsonCoeff: 0.687; rfScore: 5.055; betaRidge: 0.116; spearmanCoeff: 0.661; xgboost: 0.384),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7161,5652,7161 || 5652,chr16,31134653,31148486,enhancer,31124653.0,31158486.0,chr16_7161,grey,5652,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, leukemiaRelatedDeath, oldAge","AD (r = 0.461), averageBraak (r = 0.457), braak5 (r = 0.461), braak6 (r = 0.461), CeradScore (r = 0.461), clinicalBraakStage (r = 0.453), dementia (r = 0.461), healthAndAge (r = 0.508), leukemiaRelatedDeath (r = 0.524), oldAge (r = 0.415)",10.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
212,SPI1,SCIMP,GENIE3 (Rank: 2518; Weight: 0.0218) || TReNA Ensemble Solver: (pearsonCoeff: 0.485; rfScore: 0.486; betaRidge: 0.071; spearmanCoeff: 0.51; xgboost: 0.129),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6688,388325,6688 || 388325,chr17,5137956,5143155,promoter,5135956.0,5145155.0,chr17_6688,grey,388325,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, percentGeneCountsForChIPSeq_H3K27ac","AD (r = 0.414), averageBraak (r = 0.474), braak5 (r = 0.414), braak6 (r = 0.414), CeradScore (r = 0.414), clinicalBraakStage (r = 0.485), dementia (r = 0.414), healthAndAge (r = 0.392), percentGeneCountsForChIPSeq_H3K27ac (r = 0.387)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
213,SPI1,SCIMP,GENIE3 (Rank: 2518; Weight: 0.0218) || TReNA Ensemble Solver: (pearsonCoeff: 0.485; rfScore: 0.486; betaRidge: 0.071; spearmanCoeff: 0.51; xgboost: 0.129),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6688,388325,6688 || 388325,chr17,5125833,5139170,enhancer,5115833.0,5149170.0,chr17_6688,grey,388325,MiniFinalDemo_LTL1,AlzheimersDisease,"AD, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, percentGeneCountsForChIPSeq_H3K27ac","AD (r = 0.414), averageBraak (r = 0.474), braak5 (r = 0.414), braak6 (r = 0.414), CeradScore (r = 0.414), clinicalBraakStage (r = 0.485), dementia (r = 0.414), healthAndAge (r = 0.392), percentGeneCountsForChIPSeq_H3K27ac (r = 0.387)",9.0,20,"AD, Age.at.death, averageBraak, braak5, braak6, CeradScore, clinicalBraakStage, dementia, healthAndAge, nonNeuronFractionPercents, oldAge","AD (r = 0.538), Age.at.death (r = 0.513), averageBraak (r = 0.615), braak5 (r = 0.538), braak6 (r = 0.538), CeradScore (r = 0.538), clinicalBraakStage (r = 0.629), dementia (r = 0.538), healthAndAge (r = 0.655), nonNeuronFractionPercents (r = 0.439), oldAge (r = 0.598)"
214,SRF,RPAIN,GENIE3 (Rank: 5535; Weight: 0.011) || TReNA Ensemble Solver: (pearsonCoeff: -0.155; rfScore: 0.096; betaRidge: -0.017; spearmanCoeff: -0.134; xgboost: 0.18),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6722,84268,6722 || 84268,chr17,5277421,5279586,enhancer,5267421.0,5289586.0,chr17_6722,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
215,SRF,RPAIN,GENIE3 (Rank: 5535; Weight: 0.011) || TReNA Ensemble Solver: (pearsonCoeff: -0.155; rfScore: 0.096; betaRidge: -0.017; spearmanCoeff: -0.134; xgboost: 0.18),Genie3 || TReNa,2,MiniFinalDemo_LTL1,6722,84268,6722 || 84268,chr17,5269880,5273373,enhancer,5259880.0,5283373.0,chr17_6722,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
216,ZNF263,RPAIN,GENIE3 (Rank: 2666; Weight: 0.021) || TReNA Ensemble Solver: (pearsonCoeff: 0.459; rfScore: 0.156; betaRidge: 0.082; spearmanCoeff: 0.39; xgboost: 0.266),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10127,84268,10127 || 84268,chr17,5317961,5323160,promoter,5315961.0,5325160.0,chr17_10127,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
217,ZNF263,RPAIN,GENIE3 (Rank: 2666; Weight: 0.021) || TReNA Ensemble Solver: (pearsonCoeff: 0.459; rfScore: 0.156; betaRidge: 0.082; spearmanCoeff: 0.39; xgboost: 0.266),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10127,84268,10127 || 84268,chr17,5281596,5282463,enhancer,5271596.0,5292463.0,chr17_10127,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
218,ZNF263,RPAIN,GENIE3 (Rank: 2666; Weight: 0.021) || TReNA Ensemble Solver: (pearsonCoeff: 0.459; rfScore: 0.156; betaRidge: 0.082; spearmanCoeff: 0.39; xgboost: 0.266),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10127,84268,10127 || 84268,chr17,5254948,5255649,enhancer,5244948.0,5265649.0,chr17_10127,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
219,ZNF263,RPAIN,GENIE3 (Rank: 2666; Weight: 0.021) || TReNA Ensemble Solver: (pearsonCoeff: 0.459; rfScore: 0.156; betaRidge: 0.082; spearmanCoeff: 0.39; xgboost: 0.266),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10127,84268,10127 || 84268,chr17,5277421,5279586,enhancer,5267421.0,5289586.0,chr17_10127,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
220,ZNF263,RPAIN,GENIE3 (Rank: 2666; Weight: 0.021) || TReNA Ensemble Solver: (pearsonCoeff: 0.459; rfScore: 0.156; betaRidge: 0.082; spearmanCoeff: 0.39; xgboost: 0.266),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10127,84268,10127 || 84268,chr17,5269880,5273373,enhancer,5259880.0,5283373.0,chr17_10127,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
221,ZNF263,RPAIN,GENIE3 (Rank: 2666; Weight: 0.021) || TReNA Ensemble Solver: (pearsonCoeff: 0.459; rfScore: 0.156; betaRidge: 0.082; spearmanCoeff: 0.39; xgboost: 0.266),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10127,84268,10127 || 84268,chr17,5283940,5286129,enhancer,5273940.0,5296129.0,chr17_10127,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
222,NR1H2,RPAIN,GENIE3 (Rank: 3367; Weight: 0.0172) || TReNA Ensemble Solver: (pearsonCoeff: 0.455; rfScore: 0.185; betaRidge: 0.086; spearmanCoeff: 0.447; xgboost: 0.061),Genie3 || TReNa,2,MiniFinalDemo_LTL1,7376,84268,7376 || 84268,chr17,5277421,5279586,enhancer,5267421.0,5289586.0,chr17_7376,blue,84268,MiniFinalDemo_LTL1,AlzheimersDisease,"controlStage, heartRelatedDeaths, youngAge","controlStage (r = 0.447), heartRelatedDeaths (r = 0.49), youngAge (r = 0.389)",3.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
223,ZNF263,SUZ12,GENIE3 (Rank: 4071; Weight: 0.0146) || TReNA Ensemble Solver: (pearsonCoeff: -0.218; rfScore: 0.168; betaRidge: -0.036; spearmanCoeff: -0.13; xgboost: 0.009),Genie3 || TReNa,2,MiniFinalDemo_LTL1,10127,23512,10127 || 23512,chr17,30259044,30264243,promoter,30257044.0,30266243.0,chr17_10127,blue,23512,MiniFinalDemo_LTL1,AlzheimersDisease,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.4),1.0,20,PercentUniqueAlignedTags,PercentUniqueAlignedTags (r = 0.469)
